,last_update,pub_key,alias,addresses,color,features.0.name,features.0.is_required,features.0.is_known,features.5.name,features.5.is_required,features.5.is_known,features.7.name,features.7.is_required,features.7.is_known,features.9.name,features.9.is_required,features.9.is_known,features.12.name,features.12.is_required,features.12.is_known,features.14.name,features.14.is_required,features.14.is_known,features.17.name,features.17.is_required,features.17.is_known,features.31.name,features.31.is_required,features.31.is_known,features.13.name,features.13.is_required,features.13.is_known,features.15.name,features.15.is_required,features.15.is_known,features.45.name,features.45.is_required,features.45.is_known,outCount,outCapacity,inCount,inCapacity,chCount
185,1707362476,03b56b32113a95aadd2f489fef2febd16b6106fb0808c31d86593979e991e2bf35,03b56b32113a95aadd2f,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,3000000.0,1.0,1000000.0,2.0
198,1695647520,03d1184b1ca1e9b1b445d48989862c3b4947c90edffa13b53c38229d67f43a3734,03d1184b1ca1e9b1b445,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,0.0,0.0,2.0,209987030.0,2.0
182,1684461722,03af68d4b202a18269efa313e4c2e8d92946bfbeb8d873c8c6c1f104aab01edd1e,03af68d4b202a18269ef,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,8000000.0,0.0,0.0,2.0
179,1685126906,03ae7ae89d471e9f88d8d881e15508c0e89c93bfcabfe8e4fd545e9238dd06561b,03ae7ae89d471e9f88d8,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,987030.0,1.0,64252300.0,2.0
178,1711837841,03aa81b5f1b0c2ed2ae4e2cb04f8616d60135adfb214fa8b29f6b5b81bfed514b0,03aa81b5f1b0c2ed2ae4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,unknown,False,False,2.0,58000000.0,0.0,0.0,2.0
200,1700234015,03d56095bccf163f3f2292f655f5f71539ae920777777863616c9fd4a9f97d4875,03d56095bccf163f3f22,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,,,,,,,,,,,,,0.0,0.0,2.0,30000000.0,2.0
174,1698710239,038d43005e29ebce387ddfbc6e180734bd6108855985c7b9428c59d96827eff5b4,038d43005e29ebce387d,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,,,,,,,,,,,,,1.0,6000000.0,1.0,6000000.0,2.0
172,1694939272,038a95ee5edb9bb05c923755a1fdcd4a142e4cb2fff8812d56e58629d0e8a6507f,038a95ee5edb9bb05c92,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,10899999.0,0.0,0.0,2.0
170,1710382832,038346a59d3fcc0ec5d72ca228a68654c71c1dd6bf8163ef8832ede9775fea2b72,038346a59d3fcc0ec5d7,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,1.0,10000000.0,1.0,10000000.0,2.0
205,1702562928,03db35d92e72af28c5d81ec9ec86403bd62a31886e1f8eb3858642fe1ae72bbf29,03db35d92e72af28c5d8,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,0.0,0.0,2.0,200000.0,2.0
144,1711785366,0340b65798a6bf46af88dfc20b70eccb100793cc0d704b2b487a67bfdee1ae7f7c,es.decred.live,"[{'network': 'tcp', 'addr': '82.223.23.73:9735'}]",#41bf53,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,1.0,200000000.0,1.0,107772747.0,2.0
95,1711493438,02d3e521a62ff3eeffbe8cd5ee82cc87d2cea70488aa682cb08d31161a094cfb48,02d3e521a62ff3eeffbe,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,unknown,False,False,2.0,5192730.0,0.0,0.0,2.0
209,1708278369,03e40039db26f2a4c5d5f910f731f0780563785eaeb65437f471dc963b638a7c29,03e40039db26f2a4c5d5,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,0.0,0.0,2.0,1100000.0,2.0
160,1682493849,036951732458b4d486df5bed2704ea08014ba1c4447948456a0984413a94b3fd9f,036951732458b4d486df,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,20000000.0,0.0,0.0,2.0
211,1691930309,03ea6dfff9e1cb747ff426da64bc849b60788864e6ca5e5ac746245273ddd7042a,03ea6dfff9e1cb747ff4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,0.0,0.0,2.0,50000000.0,2.0
158,1612114862,036527574e74b3d12ec4875d4d8004a6c35a01bd18fe87c21fd4d98be3572ad83e,036527574e74b3d12ec4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,4329986.0,0.0,0.0,2.0
156,1676309331,036058c64905e8cf7cb971ef0ecb4e73e037072de2dc72268f0a6f059541afa902,036058c64905e8cf7cb9,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,10900000.0,0.0,0.0,2.0
155,1687233063,035dbac5b1d87e63d7b167e5e11dee7e8bad0748d96bebc67dc29834988e001c3e,035dbac5b1d87e63d7b1,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,6000000.0,0.0,0.0,2.0
153,1684056177,0355237b0ee2fb8c65315b412e4b25587978867a9616f2bf6d967d2fdd5411d833,0355237b0ee2fb8c6531,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,3000000.0,0.0,0.0,2.0
213,1710440726,03ec158c87febb73e7478208c490b136f1f6f7aeaa77e3dd251e14b7d7f2daafca,03ec158c87febb73e747,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,0.0,0.0,2.0,2000000.0,2.0
151,1690402487,034ebcf35394106f68e43f24d0ea1cadd31a467009a718cd2be2168ae08305a9b0,034ebcf35394106f68e4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,12000000.0,0.0,0.0,2.0
150,1687921548,034a7b1c8a20e63f8e26cb0a493d3abcad6cb254e6a62ee3b31f55d74d5dab5e04,034a7b1c8a20e63f8e26,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,4000000.0,0.0,0.0,2.0
191,1671271736,03c642ca098e6fda0ad465eaf989e8e92997aa6814b9455d07ee82c151db360267,03c642ca098e6fda0ad4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,0.0,0.0,2.0,90000000.0,2.0
0,1711573558,0206af44685a8823fafab8f8643c0f2e79a6b5ab8a4ccc481f33e2cfd29e056774,0206af44685a8823fafa,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,2.0,80000000.0,0.0,0.0,2.0
228,1711646734,03ff900ec7c7559fffad679d2da63b49192d57e425d75b563671d5d0cd93565238,03ff900ec7c7559fffad,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,,,,,,,,,,,,,0.0,0.0,2.0,75000000.0,2.0
94,1706363848,02d0dbf6a68ce07daf4de8cf4b3e00d6c702c353d6eedffdbebac985783229e120,02d0dbf6a68ce07daf4d,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,45000000.0,0.0,0.0,2.0
74,1671770674,02942be3f075e3756758676b812edd01d0489590794fad326c5b61bbca742d8b8c,02942be3f075e3756758,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,227129634.0,0.0,0.0,2.0
66,1686713001,0288d937d6e6b2265b4ccca0ecbb96d7e4e21d5c73dec97d42ef0b5d92903ea1ba,1.base.dcrlnd,"[{'network': 'tcp', 'addr': '35.206.206.203:9735'}]",#ffff46,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,1588640793.0,0.0,0.0,2.0
59,1682895725,027a08900fe29e956f9bb381d1dda8bcca5bdb2df3fbf1e011a69e7e8879b3a74a,027a08900fe29e956f9b,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,2000000.0,0.0,0.0,2.0
58,1681648456,027989fc89accb32284e6190dc37eb4440a6fc83bf4807212ac0f60310decb5503,027989fc89accb32284e,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,11000000.0,0.0,0.0,2.0
55,1711659739,02716fb3987498746b1c5840765fe55c1c19e6dd61eefb24ad3f12bb9b91a3c942,02716fb3987498746b1c,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,unknown,False,False,,,,,,,,,,2.0,10100000.0,0.0,0.0,2.0
54,1705572818,026dd9f0aaeb6b5436d09a374436694f13b7c7f7e15a1a16d984097c31e9384b3a,026dd9f0aaeb6b5436d0,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,204987030.0,0.0,0.0,2.0
52,1685662999,0266c472c808766481260f185ce3f46074138e2839649ad52d8f76620976ddd7b5,0266c472c80876648126,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,10000000.0,0.0,0.0,2.0
51,1683324609,02657c9ab2c9bbdfe3b7df0a932cd7726aba9d81732606558d53249df93beb8045,02657c9ab2c9bbdfe3b7,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,2000000.0,0.0,0.0,2.0
93,1687540176,02cd627ad03b49f4042988a9a1016af15d9ed6a84c4797a9ce979a2178ffb90d05,02cd627ad03b49f40429,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,110000000.0,0.0,0.0,2.0
44,1686411017,0255b8da5045ff966f1101a5000e29cc66f4b3a4ec057c72fb953c1ae03ad60144,0255b8da5045ff966f11,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,static-remote-key,False,True,payment-addr,False,True,,,,2.0,2899999.0,0.0,0.0,2.0
